Transaction Date,Payment Ref,Payer Name,Open ID,Product Name,Insurance Company,Policy Number,Coverage Period,Currency,Charge Amount,Promotion Type,Status
2024-06-30 00:00:00,40200000000000,TEST Arjun,33602581518,ProductName,Insurance Company,GC52742738234,30/06/2024 to 29/06/2025,SGD,0.50,none,PAID
2024-06-30 00:00:00,40200000000000,TEST Arjun,46623932233,ProductName,Insurance Company,GC52311676572,30/06/2024 to 29/06/2025,SGD,0.50,none,PAID
2024-06-30 00:00:00,40200000000000,TEST Arjun,87511913645,ProductName,Insurance Company,GC52494716043,30/06/2024 to 29/06/2025,SGD,0.50,none,PAID
2024-06-30 00:00:00,40200000000000,TEST Arjun,23529162265,ProductName,Insurance Company,GC52682998118,30/06/2024 to 29/06/2025,SGD,0.50,none,PAID
2024-06-30 00:00:00,40200000000000,TEST Arjun,21652214302,ProductName,Insurance Company,GC52532376405,30/06/2024 to 29/06/2025,SGD,0.50,none,PAID
2024-06-30 00:00:00,40200000000000,TEST Arjun,54626092749,ProductName,Insurance Company,GC52170616738,30/06/2024 to 29/06/2025,SGD,0.50,none,PAID
2024-06-30 00:00:00,40200000000000,TEST Arjun,77606198297,ProductName,Insurance Company,GC52800263610,30/06/2024 to 29/06/2025,SGD,0.50,none,PAID
2024-06-30 00:00:00,40200000000000,TEST Arjun,48416776856,ProductName,Insurance Company,GC52504921599,30/06/2024 to 29/06/2025,SGD,0.50,none,PAID
2024-06-30 00:00:00,40200000000000,TEST Arjun,65021031866,ProductName,Insurance Company,GC52637439961,30/06/2024 to 29/06/2025,SGD,0.50,none,PAID
2024-06-30 00:00:00,40200000000000,TEST Arjun,56827766370,ProductName,Insurance Company,GC52524514138,30/06/2024 to 29/06/2025,SGD,0.50,none,PAID
2024-06-30 00:00:00,40200000000000,TEST Arjun,21263426871,ProductName,Insurance Company,GC52747445702,30/06/2024 to 29/06/2025,SGD,0.50,none,PAID
2024-06-30 00:00:00,40200000000000,TEST Arjun,40110614960,ProductName,Insurance Company,GC52224837261,30/06/2024 to 29/06/2025,SGD,0.50,none,PAID
2024-06-30 00:00:00,40200000000000,TEST Arjun,47499670266,ProductName,Insurance Company,GC52964205981,30/06/2024 to 29/06/2025,SGD,0.50,none,PAID
2024-06-30 00:00:00,40200000000000,TEST Arjun,25316286792,ProductName,Insurance Company,GC52956900121,30/06/2024 to 29/06/2025,SGD,0.50,none,PAID
2024-06-30 00:00:00,40200000000000,TEST Arjun,56756632736,ProductName,Insurance Company,GC52820068848,30/06/2024 to 29/06/2025,SGD,0.50,none,PAID
2024-06-30 00:00:00,40200000000000,TEST Arjun,96799533075,ProductName,Insurance Company,GC52250192270,30/06/2024 to 29/06/2025,SGD,0.50,none,PAID
2024-06-30 00:00:00,40200000000000,TEST Arjun,10006905759,ProductName,Insurance Company,GC52094059876,30/06/2024 to 29/06/2025,SGD,0.50,none,PAID
2024-06-30 00:00:00,40200000000000,TEST Arjun,70124766140,ProductName,Insurance Company,GC52619808174,30/06/2024 to 29/06/2025,SGD,0.50,none,PAID
2024-06-30 00:00:00,40200000000000,TEST Arjun,28301015250,ProductName,Insurance Company,GC52778933069,30/06/2024 to 29/06/2025,SGD,0.50,none,PAID
2024-06-30 00:00:00,40200000000000,TEST Arjun,70815479302,ProductName,Insurance Company,GC52457552977,30/06/2024 to 29/06/2025,SGD,0.50,none,PAID
2024-06-30 00:00:00,40200000000000,TEST Arjun,16353068504,ProductName,Insurance Company,GC52715972456,30/06/2024 to 29/06/2025,SGD,0.50,none,PAID
2024-06-30 00:00:00,40200000000000,TEST Arjun,19098424314,ProductName,Insurance Company,GC52534454356,30/06/2024 to 29/06/2025,SGD,0.50,none,PAID
2024-06-30 00:00:00,40200000000000,TEST Arjun,65937368312,ProductName,Insurance Company,GC52944473426,30/06/2024 to 29/06/2025,SGD,0.50,none,PAID
2024-06-30 00:00:00,40200000000000,TEST Arjun,67220090376,ProductName,Insurance Company,GC52470362402,30/06/2024 to 29/06/2025,SGD,0.50,none,PAID
2024-06-30 00:00:00,40200000000000,TEST Arjun,82934500239,ProductName,Insurance Company,GC52735799339,30/06/2024 to 29/06/2025,SGD,0.50,none,PAID
2024-06-30 00:00:00,40200000000000,TEST Arjun,59211950801,ProductName,Insurance Company,GC52358741760,30/06/2024 to 29/06/2025,SGD,0.50,none,PAID
2024-06-30 00:00:00,40200000000000,TEST Arjun,84585704471,ProductName,Insurance Company,GC52133523220,30/06/2024 to 29/06/2025,SGD,0.50,none,PAID
2024-06-30 00:00:00,40200000000000,TEST Arjun,66814773146,ProductName,Insurance Company,GC52237267341,30/06/2024 to 29/06/2025,SGD,0.50,none,PAID
2024-06-30 00:00:00,40200000000000,TEST Arjun,41768459952,ProductName,Insurance Company,GC52806029564,30/06/2024 to 29/06/2025,SGD,0.50,none,PAID
2024-06-30 00:00:00,40200000000000,TEST Arjun,97605350343,ProductName,Insurance Company,GC52709266788,30/06/2024 to 29/06/2025,SGD,0.50,none,PAID
2024-06-30 00:00:00,40200000000000,TEST Arjun,72118292223,ProductName,Insurance Company,GC52768346466,30/06/2024 to 29/06/2025,SGD,0.50,none,PAID
2024-06-30 00:00:00,40200000000000,TEST Arjun,47993491882,ProductName,Insurance Company,GC52133274354,30/06/2024 to 29/06/2025,SGD,0.50,none,PAID
2024-06-30 00:00:00,40200000000000,TEST Arjun,19445425396,ProductName,Insurance Company,GC52318436867,30/06/2024 to 29/06/2025,SGD,0.50,none,PAID
2024-06-30 00:00:00,40200000000000,TEST Arjun,72398567890,ProductName,Insurance Company,GC52179199634,30/06/2024 to 29/06/2025,SGD,0.50,none,PAID
2024-06-30 00:00:00,40200000000000,TEST Arjun,95182085478,ProductName,Insurance Company,GC52943870578,30/06/2024 to 29/06/2025,SGD,0.50,none,PAID
2024-06-30 00:00:00,40200000000000,TEST Arjun,18312044975,ProductName,Insurance Company,GC52416883978,30/06/2024 to 29/06/2025,SGD,0.50,none,PAID
2024-06-30 00:00:00,40200000000000,TEST Arjun,96570740695,ProductName,Insurance Company,GC52150940669,30/06/2024 to 29/06/2025,SGD,0.50,none,PAID
2024-06-30 00:00:00,40200000000000,TEST Arjun,38653809643,ProductName,Insurance Company,GC52868106741,30/06/2024 to 29/06/2025,SGD,0.50,none,PAID
