Transaction Date, Payment Ref, Payer Name, Open ID, Product Name, Insurance Company, Policy Number, Coverage Period, Currency, Charge Amount, Promotion Type, Status
2024-12-22 00:00:00, 40200000000000, TEST Arjun, 521234, ProductName, Insurance Company, GC52343654949, 22/12/2024 to 19/12/2025, SGD, 0.30, Free Policy, PAID
2024-12-22 00:00:00, 40200000000000, TEST Arjun, 521234, ProductName, Insurance Company, GC52185111333, 22/12/2024 to 19/12/2025, SGD, 0.30, none, PAID
2024-12-22 00:00:00, 40200000000000, TEST Arjun, 521234, ProductName, Insurance Company, GC52746777145, 22/12/2024 to 19/12/2025, SGD, 0.10, none, PAID
2024-12-22 00:00:00, 40200000000000, TEST Arjun, 521234, ProductName, Insurance Company, GC52397223831, 22/12/2024 to 19/12/2025, SGD, 0.30, none, PAID
2024-12-22 00:00:00, 40200000000000, TEST Arjun, 521234, ProductName, Insurance Company, GC52399535125, 22/12/2024 to 19/12/2025, SGD, 0.10, none, PAID
2024-12-22 00:00:00, 40200000000000, TEST Arjun, 5275259, ProductName, Insurance Company, GC529462738162, 22/12/2024 to 21/12/2025, SGD, 0.10, none, PAID
2024-12-22 00:00:00, 40200000000000, TEST Arjun, 521234, ProductName, Insurance Company, GC52829746326, 22/12/2024 to 17/12/2025, SGD, 0.10, none, PAID
2024-12-22 00:00:00, 40200000000000, TEST Arjun, 521234, ProductName, Insurance Company, GC52778855517, 22/12/2024 to 17/12/2025, SGD, 0.10, none, PAID
2024-12-22 00:00:00, 40200000000000, TEST Arjun, 521234, ProductName, Insurance Company, GC52534582896, 22/12/2024 to 17/12/2025, SGD, 0.10, none, PAID
2024-12-22 00:00:00, 40200000000000, TEST Arjun, 521234, ProductName, Insurance Company, GC52918474564, 22/12/2024 to 17/12/2025, SGD, 0.10, none, PAID
2024-12-22 00:00:00, 40200000000000, TEST Arjun, 521234, ProductName, Insurance Company, GC52268858638, 22/12/2024 to 17/12/2025, SGD, 0.10, none, PAID
2024-12-22 00:00:00, 40200000000000, TEST Arjun, 521234, ProductName, Insurance Company, GC52616483986, 22/12/2024 to 17/12/2025, SGD, 0.10, none, PAID
2024-12-22 00:00:00, 40200000000000, TEST Arjun, 521234, ProductName, Insurance Company, GC52192713419, 22/12/2024 to 19/12/2025, SGD, 0.10, Free Policy, PAID
2024-12-22 00:00:00, 40200000000000, TEST Arjun, 521234, ProductName, Insurance Company, GC52794542938, 22/12/2024 to 17/12/2025, SGD, 0.10, none, PAID
2024-12-22 00:00:00, 40200000000000, TEST Arjun, 521234, ProductName, Insurance Company, GC52752165934, 22/12/2024 to 19/12/2025, SGD, 0.10, Free Policy, PAID
2024-12-22 00:00:00, 40200000000000, TEST Arjun, 521234, ProductName, Insurance Company, GC52942663927, 22/12/2024 to 19/12/2025, SGD, 0.30, Free Policy, PAID
2024-12-22 00:00:00, 40200000000000, TEST Arjun, 5291141, ProductName, Insurance Company, GC527392281519, 22/12/2024 to 22/12/2025, SGD, 0.10, Free Policy, PAID
2024-12-22 00:00:00, 40200000000000, TEST Arjun, 5262338, ProductName, Insurance Company, GC526874413214, 22/12/2024 to 21/12/2025, SGD, 0.10, none, PAID
2024-12-22 00:00:00, 40200000000000, TEST Arjun, 521234, ProductName, Insurance Company, GC52192645674, 22/12/2024 to 17/12/2025, SGD, 0.10, none, PAID
2024-12-22 00:00:00, 40200000000000, TEST Arjun, 521234, ProductName, Insurance Company, GC52299737643, 22/12/2024 to 17/12/2025, SGD, 0.10, none, PAID
2024-12-22 00:00:00, 40200000000000, TEST Arjun, 521234, ProductName, Insurance Company, GC52248475923, 22/12/2024 to 17/12/2025, SGD, 0.10, none, PAID
2024-12-22 00:00:00, 40200000000000, TEST Arjun, 5249737, ProductName, Insurance Company, GC52237869799, 22/12/2024 to 17/12/2025, SGD, 0.10, none, PAID
2024-12-22 00:00:00, 40200000000000, TEST Arjun, 5255754, ProductName, Insurance Company, GC529255659517, 22/12/2024 to 21/12/2025, SGD, 0.10, none, PAID
