Transaction Date,Payment Ref,Payer Name,Open ID,Product Name,Insurance Company,Policy Number,Coverage Period,Currency,Charge Amount,Promotion Type,Status
2024-06-05 00:00:00,40200000000000,TEST Arjun,19458850073,ProductName,Insurance Company,GC52148138659,05/06/2024 to 04/06/2025,SGD,0.50,none,PAID
2024-06-05 00:00:00,40200000000000,TEST Arjun,47375295436,ProductName,Insurance Company,GC52718966371,05/06/2024 to 04/06/2025,SGD,0.50,none,PAID
2024-06-05 00:00:00,40200000000000,TEST Arjun,75208870579,ProductName,Insurance Company,GC52889744034,05/06/2024 to 04/06/2025,SGD,0.50,none,PAID
2024-06-05 00:00:00,40200000000000,TEST Arjun,67631448556,ProductName,Insurance Company,GC52955693675,05/06/2024 to 04/06/2025,SGD,0.50,none,PAID
2024-06-05 00:00:00,40200000000000,TEST Arjun,53676845256,ProductName,Insurance Company,GC52548096759,05/06/2024 to 04/06/2025,SGD,0.50,none,PAID
2024-06-05 00:00:00,40200000000000,TEST Arjun,48339513910,ProductName,Insurance Company,GC52754233136,05/06/2024 to 04/06/2025,SGD,0.50,none,PAID
2024-06-05 00:00:00,40200000000000,TEST Arjun,23362745978,ProductName,Insurance Company,GC52623492830,05/06/2024 to 04/06/2025,SGD,0.50,none,PAID
2024-06-05 00:00:00,40200000000000,TEST Arjun,48982562384,ProductName,Insurance Company,GC52754574660,05/06/2024 to 04/06/2025,SGD,0.50,none,PAID
2024-06-05 00:00:00,40200000000000,TEST Arjun,45346905694,ProductName,Insurance Company,GC52782919588,05/06/2024 to 04/06/2025,SGD,0.50,none,PAID
2024-06-05 00:00:00,40200000000000,TEST Arjun,18807520372,ProductName,Insurance Company,GC52558576717,05/06/2024 to 04/06/2025,SGD,0.50,none,PAID
2024-06-05 00:00:00,40200000000000,TEST Arjun,12168202138,ProductName,Insurance Company,GC52274706022,05/06/2024 to 04/06/2025,SGD,0.50,none,PAID
2024-06-05 00:00:00,40200000000000,TEST Arjun,52177621076,ProductName,Insurance Company,GC52767601506,05/06/2024 to 04/06/2025,SGD,0.50,none,PAID
2024-06-05 00:00:00,40200000000000,TEST Arjun,66229522186,ProductName,Insurance Company,GC52486949037,05/06/2024 to 04/06/2025,SGD,0.50,none,PAID
2024-06-05 00:00:00,40200000000000,TEST Arjun,26036434684,ProductName,Insurance Company,GC52695170919,05/06/2024 to 04/06/2025,SGD,0.50,none,PAID
2024-06-05 00:00:00,40200000000000,TEST Arjun,78787108761,ProductName,Insurance Company,GC52076258057,05/06/2024 to 04/06/2025,SGD,0.50,none,PAID
2024-06-05 00:00:00,40200000000000,TEST Arjun,56055710357,ProductName,Insurance Company,GC52716178457,05/06/2024 to 04/06/2025,SGD,0.50,none,PAID
2024-06-05 00:00:00,40200000000000,TEST Arjun,42783393962,ProductName,Insurance Company,GC52137255644,05/06/2024 to 04/06/2025,SGD,0.50,none,PAID
2024-06-05 00:00:00,40200000000000,TEST Arjun,59709310394,ProductName,Insurance Company,GC52047788194,05/06/2024 to 04/06/2025,SGD,0.50,none,PAID
2024-06-05 00:00:00,40200000000000,TEST Arjun,68936646400,ProductName,Insurance Company,GC52410585621,05/06/2024 to 04/06/2025,SGD,0.50,none,PAID
2024-06-05 00:00:00,40200000000000,TEST Arjun,61596430984,ProductName,Insurance Company,GC52750293595,05/06/2024 to 04/06/2025,SGD,0.50,none,PAID
2024-06-05 00:00:00,40200000000000,TEST Arjun,82448363222,ProductName,Insurance Company,GC52725183344,05/06/2024 to 04/06/2025,SGD,0.50,none,PAID
2024-06-05 00:00:00,40200000000000,TEST Arjun,43555132921,ProductName,Insurance Company,GC52247090321,05/06/2024 to 04/06/2025,SGD,0.50,none,PAID
2024-06-05 00:00:00,40200000000000,TEST Arjun,10656870081,ProductName,Insurance Company,GC52579180575,05/06/2024 to 04/06/2025,SGD,0.50,none,PAID
2024-06-05 00:00:00,40200000000000,TEST Arjun,46100477520,ProductName,Insurance Company,GC52951135412,05/06/2024 to 04/06/2025,SGD,0.50,none,PAID
2024-06-05 00:00:00,40200000000000,TEST Arjun,60577416460,ProductName,Insurance Company,GC52962131562,05/06/2024 to 04/06/2025,SGD,0.50,none,PAID
2024-06-05 00:00:00,40200000000000,TEST Arjun,41109093139,ProductName,Insurance Company,GC52639695388,05/06/2024 to 04/06/2025,SGD,0.50,none,PAID
2024-06-05 00:00:00,40200000000000,TEST Arjun,59389530997,ProductName,Insurance Company,GC52452011224,05/06/2024 to 04/06/2025,SGD,0.50,none,PAID
2024-06-05 00:00:00,40200000000000,TEST Arjun,47585660495,ProductName,Insurance Company,GC52227553760,05/06/2024 to 04/06/2025,SGD,0.50,none,PAID
2024-06-05 00:00:00,40200000000000,TEST Arjun,34952712985,ProductName,Insurance Company,GC52236713496,05/06/2024 to 04/06/2025,SGD,0.50,none,PAID
2024-06-05 00:00:00,40200000000000,TEST Arjun,74884566729,ProductName,Insurance Company,GC52419712171,05/06/2024 to 04/06/2025,SGD,0.50,none,PAID
2024-06-05 00:00:00,40200000000000,TEST Arjun,65676270836,ProductName,Insurance Company,GC52456804619,05/06/2024 to 04/06/2025,SGD,0.50,none,PAID
2024-06-05 00:00:00,40200000000000,TEST Arjun,34165797486,ProductName,Insurance Company,GC52250999857,05/06/2024 to 04/06/2025,SGD,0.50,none,PAID
2024-06-05 00:00:00,40200000000000,TEST Arjun,57940929649,ProductName,Insurance Company,GC52229230552,05/06/2024 to 04/06/2025,SGD,0.50,none,PAID
2024-06-05 00:00:00,40200000000000,TEST Arjun,73477430485,ProductName,Insurance Company,GC52842466046,05/06/2024 to 04/06/2025,SGD,0.50,none,PAID
2024-06-05 00:00:00,40200000000000,TEST Arjun,74307446642,ProductName,Insurance Company,GC52735337069,05/06/2024 to 04/06/2025,SGD,0.50,none,PAID
2024-06-05 00:00:00,40200000000000,TEST Arjun,61089586982,ProductName,Insurance Company,GC52455933804,05/06/2024 to 04/06/2025,SGD,0.50,none,PAID
2024-06-05 00:00:00,40200000000000,TEST Arjun,50181041333,ProductName,Insurance Company,GC52347604136,05/06/2024 to 04/06/2025,SGD,0.50,none,PAID
2024-06-05 00:00:00,40200000000000,TEST Arjun,67345435381,ProductName,Insurance Company,GC52425881379,05/06/2024 to 04/06/2025,SGD,0.50,none,PAID
2024-06-05 00:00:00,40200000000000,TEST Arjun,88256362296,ProductName,Insurance Company,GC52943626969,05/06/2024 to 04/06/2025,SGD,0.50,none,PAID
2024-06-05 00:00:00,40200000000000,TEST Arjun,95796799044,ProductName,Insurance Company,GC52083001552,05/06/2024 to 04/06/2025,SGD,0.50,none,PAID
2024-06-05 00:00:00,40200000000000,TEST Arjun,36454990405,ProductName,Insurance Company,GC52477542790,05/06/2024 to 04/06/2025,SGD,0.50,none,PAID
2024-06-05 00:00:00,40200000000000,TEST Arjun,36721248335,ProductName,Insurance Company,GC52667429349,05/06/2024 to 04/06/2025,SGD,0.50,none,PAID
2024-06-05 00:00:00,40200000000000,TEST Arjun,15720498970,ProductName,Insurance Company,GC52924033529,05/06/2024 to 04/06/2025,SGD,0.50,none,PAID
2024-06-05 00:00:00,40200000000000,TEST Arjun,90202152338,ProductName,Insurance Company,GC52816732767,05/06/2024 to 04/06/2025,SGD,0.50,none,PAID
2024-06-05 00:00:00,40200000000000,TEST Arjun,38874499414,ProductName,Insurance Company,GC52775976708,05/06/2024 to 04/06/2025,SGD,0.50,none,PAID
2024-06-05 00:00:00,40200000000000,TEST Arjun,26380590870,ProductName,Insurance Company,GC52489666748,05/06/2024 to 04/06/2025,SGD,0.50,none,PAID
