Transaction Date, Payment Ref, Payer Name, Open ID, Product Name, Insurance Company, Policy Number, Coverage Period, Currency, Charge Amount, Promotion Type, Status
2024-12-31 00:00:00, 40200000000000, TEST Arjun, 521234, ProductName, Insurance Company, GC52632163493, 31/12/2024 to 19/12/2025, SGD, 0.10, none, PAID
2024-12-31 00:00:00, 40200000000000, TEST Arjun, 521234, ProductName, Insurance Company, GC52758544143, 31/12/2024 to 19/12/2025, SGD, 0.30, none, PAID
2024-12-31 00:00:00, 40200000000000, TEST Arjun, 521234, ProductName, Insurance Company, GC52878973723, 31/12/2024 to 19/12/2025, SGD, 0.10, none, PAID
2024-12-31 00:00:00, 40200000000000, TEST Arjun, 521234, ProductName, Insurance Company, GC52894357481, 31/12/2024 to 19/12/2025, SGD, 0.30, none, PAID
2024-12-31 00:00:00, 40200000000000, TEST Arjun, 521234, ProductName, Insurance Company, GC52672224346, 31/12/2024 to 19/12/2025, SGD, 0.10, none, PAID
2024-12-31 00:00:00, 40200000000000, TEST Arjun, 521234, ProductName, Insurance Company, GC52192719343, 31/12/2024 to 19/12/2025, SGD, 0.30, none, PAID
2024-12-31 00:00:00, 40200000000000, TEST Arjun, 521234, ProductName, Insurance Company, GC52995732172, 31/12/2024 to 19/12/2025, SGD, 0.10, none, PAID
2024-12-31 00:00:00, 40200000000000, TEST Arjun, 521234, ProductName, Insurance Company, GC52466725894, 31/12/2024 to 19/12/2025, SGD, 0.30, none, PAID
2024-12-31 00:00:00, 40200000000000, TEST Arjun, 521234, ProductName, Insurance Company, GC52317998619, 31/12/2024 to 19/12/2025, SGD, 0.10, Free Policy, PAID
2024-12-31 00:00:00, 40200000000000, TEST Arjun, 521234, ProductName, Insurance Company, GC52978712364, 31/12/2024 to 19/12/2025, SGD, 0.30, Free Policy, PAID
2024-12-31 00:00:00, 40200000000000, TEST Arjun, 521234, ProductName, Insurance Company, GC52272519956, 31/12/2024 to 19/12/2025, SGD, 0.30, Free Policy, PAID
2024-12-31 00:00:00, 40200000000000, TEST Arjun, 521234, ProductName, Insurance Company, GC52747493918, 31/12/2024 to 19/12/2025, SGD, 0.10, Free Policy, PAID
2024-12-31 00:00:00, 40200000000000, TEST Arjun, 521234, ProductName, Insurance Company, GC52314227496, 31/12/2024 to 19/12/2025, SGD, 0.30, Free Policy, PAID
2024-12-31 00:00:00, 40200000000000, TEST Arjun, 521234, ProductName, Insurance Company, GC52851249468, 31/12/2024 to 19/12/2025, SGD, 0.10, Free Policy, PAID
2024-12-31 00:00:00, 40200000000000, TEST Arjun, 521234, ProductName, Insurance Company, GC52383143978, 31/12/2024 to 19/12/2025, SGD, 0.30, Free Policy, PAID
2024-12-31 00:00:00, 40200000000000, TEST Arjun, 521234, ProductName, Insurance Company, GC52229118115, 31/12/2024 to 19/12/2025, SGD, 0.10, Free Policy, PAID
