Transaction Date,Payment Ref,Payer Name,Open ID,Product Name,Insurance Company,Policy Number,Coverage Period,Currency,Charge Amount,Promotion Type,Status
2024-06-24 00:00:00,40200000000000,TEST Arjun,28978491246,ProductName,Insurance Company,GC52567046258,24/06/2024 to 23/06/2025,SGD,0.50,none,PAID
2024-06-24 00:00:00,40200000000000,TEST Arjun,11799409449,ProductName,Insurance Company,GC52506960503,24/06/2024 to 23/06/2025,SGD,0.50,none,PAID
2024-06-24 00:00:00,40200000000000,TEST Arjun,58297680617,ProductName,Insurance Company,GC52752248464,24/06/2024 to 23/06/2025,SGD,0.50,none,PAID
2024-06-24 00:00:00,40200000000000,TEST Arjun,82093306118,ProductName,Insurance Company,GC52956968912,24/06/2024 to 23/06/2025,SGD,0.50,none,PAID
2024-06-24 00:00:00,40200000000000,TEST Arjun,54423720446,ProductName,Insurance Company,GC52402894286,24/06/2024 to 23/06/2025,SGD,0.50,none,PAID
2024-06-24 00:00:00,40200000000000,TEST Arjun,40900730266,ProductName,Insurance Company,GC52097489255,24/06/2024 to 23/06/2025,SGD,0.50,none,PAID
2024-06-24 00:00:00,40200000000000,TEST Arjun,30107936095,ProductName,Insurance Company,GC52858984470,24/06/2024 to 23/06/2025,SGD,0.50,none,PAID
2024-06-24 00:00:00,40200000000000,TEST Arjun,33893855681,ProductName,Insurance Company,GC52700054254,24/06/2024 to 23/06/2025,SGD,0.50,none,PAID
2024-06-24 00:00:00,40200000000000,TEST Arjun,23139749184,ProductName,Insurance Company,GC52461078055,24/06/2024 to 23/06/2025,SGD,0.50,none,PAID
2024-06-24 00:00:00,40200000000000,TEST Arjun,68674589541,ProductName,Insurance Company,GC52163276558,24/06/2024 to 23/06/2025,SGD,0.50,none,PAID
2024-06-24 00:00:00,40200000000000,TEST Arjun,32445721322,ProductName,Insurance Company,GC52355221023,24/06/2024 to 23/06/2025,SGD,0.50,none,PAID
2024-06-24 00:00:00,40200000000000,TEST Arjun,68103003278,ProductName,Insurance Company,GC52302334797,24/06/2024 to 23/06/2025,SGD,0.50,none,PAID
2024-06-24 00:00:00,40200000000000,TEST Arjun,50101867003,ProductName,Insurance Company,GC52934866536,24/06/2024 to 23/06/2025,SGD,0.50,none,PAID
2024-06-24 00:00:00,40200000000000,TEST Arjun,63685048318,ProductName,Insurance Company,GC52027830230,24/06/2024 to 23/06/2025,SGD,0.50,none,PAID
2024-06-24 00:00:00,40200000000000,TEST Arjun,52098341781,ProductName,Insurance Company,GC52211967226,24/06/2024 to 23/06/2025,SGD,0.50,none,PAID
2024-06-24 00:00:00,40200000000000,TEST Arjun,54005231342,ProductName,Insurance Company,GC52786438930,24/06/2024 to 23/06/2025,SGD,0.50,none,PAID
2024-06-24 00:00:00,40200000000000,TEST Arjun,19113613783,ProductName,Insurance Company,GC52200889842,24/06/2024 to 23/06/2025,SGD,0.50,none,PAID
2024-06-24 00:00:00,40200000000000,TEST Arjun,29213375788,ProductName,Insurance Company,GC52884120821,24/06/2024 to 23/06/2025,SGD,0.50,none,PAID
2024-06-24 00:00:00,40200000000000,TEST Arjun,25255708705,ProductName,Insurance Company,GC52819717587,24/06/2024 to 23/06/2025,SGD,0.50,none,PAID
2024-06-24 00:00:00,40200000000000,TEST Arjun,86139389542,ProductName,Insurance Company,GC52373410925,24/06/2024 to 23/06/2025,SGD,0.50,none,PAID
2024-06-24 00:00:00,40200000000000,TEST Arjun,75188323020,ProductName,Insurance Company,GC52827938055,24/06/2024 to 23/06/2025,SGD,0.50,none,PAID
2024-06-24 00:00:00,40200000000000,TEST Arjun,42725711433,ProductName,Insurance Company,GC52929334123,24/06/2024 to 23/06/2025,SGD,0.50,none,PAID
2024-06-24 00:00:00,40200000000000,TEST Arjun,95129589739,ProductName,Insurance Company,GC52406087518,24/06/2024 to 23/06/2025,SGD,0.50,none,PAID
2024-06-24 00:00:00,40200000000000,TEST Arjun,86220742778,ProductName,Insurance Company,GC52809000080,24/06/2024 to 23/06/2025,SGD,0.50,none,PAID
2024-06-24 00:00:00,40200000000000,TEST Arjun,81597682725,ProductName,Insurance Company,GC52901977993,24/06/2024 to 23/06/2025,SGD,0.50,none,PAID
2024-06-24 00:00:00,40200000000000,TEST Arjun,15903558584,ProductName,Insurance Company,GC52393622384,24/06/2024 to 23/06/2025,SGD,0.50,none,PAID
2024-06-24 00:00:00,40200000000000,TEST Arjun,72846995054,ProductName,Insurance Company,GC52268149831,24/06/2024 to 23/06/2025,SGD,0.50,none,PAID
2024-06-24 00:00:00,40200000000000,TEST Arjun,71450325948,ProductName,Insurance Company,GC52029314506,24/06/2024 to 23/06/2025,SGD,0.50,none,PAID
2024-06-24 00:00:00,40200000000000,TEST Arjun,99500993172,ProductName,Insurance Company,GC52440683169,24/06/2024 to 23/06/2025,SGD,0.50,none,PAID
2024-06-24 00:00:00,40200000000000,TEST Arjun,15672867692,ProductName,Insurance Company,GC52893268192,24/06/2024 to 23/06/2025,SGD,0.50,none,PAID
2024-06-24 00:00:00,40200000000000,TEST Arjun,60667494204,ProductName,Insurance Company,GC52202447493,24/06/2024 to 23/06/2025,SGD,0.50,none,PAID
2024-06-24 00:00:00,40200000000000,TEST Arjun,24009657763,ProductName,Insurance Company,GC52592287632,24/06/2024 to 23/06/2025,SGD,0.50,none,PAID
2024-06-24 00:00:00,40200000000000,TEST Arjun,33215045319,ProductName,Insurance Company,GC52148560156,24/06/2024 to 23/06/2025,SGD,0.50,none,PAID
