Transaction Date,Payment Ref,Payer Name,Open ID,Product Name,Insurance Company,Policy Number,Coverage Period,Currency,Charge Amount,Promotion Type,Status
2024-06-09 00:00:00,40200000000000,TEST Arjun,63961491083,ProductName,Insurance Company,GC52860388594,09/06/2024 to 08/06/2025,SGD,0.50,none,PAID
2024-06-09 00:00:00,40200000000000,TEST Arjun,15735320086,ProductName,Insurance Company,GC52309188057,09/06/2024 to 08/06/2025,SGD,0.50,none,PAID
2024-06-09 00:00:00,40200000000000,TEST Arjun,32805873224,ProductName,Insurance Company,GC52721469819,09/06/2024 to 08/06/2025,SGD,0.50,none,PAID
2024-06-09 00:00:00,40200000000000,TEST Arjun,67198317889,ProductName,Insurance Company,GC52870240307,09/06/2024 to 08/06/2025,SGD,0.50,none,PAID
2024-06-09 00:00:00,40200000000000,TEST Arjun,51797858006,ProductName,Insurance Company,GC52910333525,09/06/2024 to 08/06/2025,SGD,0.50,none,PAID
2024-06-09 00:00:00,40200000000000,TEST Arjun,86366258102,ProductName,Insurance Company,GC52503064514,09/06/2024 to 08/06/2025,SGD,0.50,none,PAID
2024-06-09 00:00:00,40200000000000,TEST Arjun,19603029563,ProductName,Insurance Company,GC52697061187,09/06/2024 to 08/06/2025,SGD,0.50,none,PAID
2024-06-09 00:00:00,40200000000000,TEST Arjun,67807142955,ProductName,Insurance Company,GC52016539906,09/06/2024 to 08/06/2025,SGD,0.50,none,PAID
2024-06-09 00:00:00,40200000000000,TEST Arjun,44741341471,ProductName,Insurance Company,GC52143505963,09/06/2024 to 08/06/2025,SGD,0.50,none,PAID
2024-06-09 00:00:00,40200000000000,TEST Arjun,27608108211,ProductName,Insurance Company,GC52396897015,09/06/2024 to 08/06/2025,SGD,0.50,none,PAID
2024-06-09 00:00:00,40200000000000,TEST Arjun,87584329339,ProductName,Insurance Company,GC52250374109,09/06/2024 to 08/06/2025,SGD,0.50,none,PAID
2024-06-09 00:00:00,40200000000000,TEST Arjun,16648337968,ProductName,Insurance Company,GC52765457613,09/06/2024 to 08/06/2025,SGD,0.50,none,PAID
2024-06-09 00:00:00,40200000000000,TEST Arjun,11476119468,ProductName,Insurance Company,GC52580286761,09/06/2024 to 08/06/2025,SGD,0.50,none,PAID
2024-06-09 00:00:00,40200000000000,TEST Arjun,17028987378,ProductName,Insurance Company,GC52202547303,09/06/2024 to 08/06/2025,SGD,0.50,none,PAID
2024-06-09 00:00:00,40200000000000,TEST Arjun,57759549921,ProductName,Insurance Company,GC52462903603,09/06/2024 to 08/06/2025,SGD,0.50,none,PAID
2024-06-09 00:00:00,40200000000000,TEST Arjun,98856143190,ProductName,Insurance Company,GC52763108636,09/06/2024 to 08/06/2025,SGD,0.50,none,PAID
2024-06-09 00:00:00,40200000000000,TEST Arjun,32655894219,ProductName,Insurance Company,GC52041774052,09/06/2024 to 08/06/2025,SGD,0.50,none,PAID
2024-06-09 00:00:00,40200000000000,TEST Arjun,12166580503,ProductName,Insurance Company,GC52147235051,09/06/2024 to 08/06/2025,SGD,0.50,none,PAID
2024-06-09 00:00:00,40200000000000,TEST Arjun,90305271522,ProductName,Insurance Company,GC52445651407,09/06/2024 to 08/06/2025,SGD,0.50,none,PAID
2024-06-09 00:00:00,40200000000000,TEST Arjun,72955513232,ProductName,Insurance Company,GC52723111963,09/06/2024 to 08/06/2025,SGD,0.50,none,PAID
2024-06-09 00:00:00,40200000000000,TEST Arjun,12023963204,ProductName,Insurance Company,GC52192398648,09/06/2024 to 08/06/2025,SGD,0.50,none,PAID
