Transaction Date,Payment Ref,Payer Name,Open ID,Product Name,Insurance Company,Policy Number,Coverage Period,Currency,Charge Amount,Promotion Type,Status
2024-07-01 00:00:00,40200000000000,TEST Arjun,41838097998,ProductName,Insurance Company,GC52818532854,01/07/2024 to 30/06/2025,SGD,0.50,none,PAID
2024-07-01 00:00:00,40200000000000,TEST Arjun,10092296130,ProductName,Insurance Company,GC52654160529,01/07/2024 to 30/06/2025,SGD,0.50,none,PAID
2024-07-01 00:00:00,40200000000000,TEST Arjun,10133195287,ProductName,Insurance Company,GC52923794755,01/07/2024 to 30/06/2025,SGD,0.50,none,PAID
2024-07-01 00:00:00,40200000000000,TEST Arjun,77298453046,ProductName,Insurance Company,GC52932446263,01/07/2024 to 30/06/2025,SGD,0.50,none,PAID
2024-07-01 00:00:00,40200000000000,TEST Arjun,48004851596,ProductName,Insurance Company,GC52140205096,01/07/2024 to 30/06/2025,SGD,0.50,none,PAID
2024-07-01 00:00:00,40200000000000,TEST Arjun,23481277652,ProductName,Insurance Company,GC52797620995,01/07/2024 to 30/06/2025,SGD,0.50,none,PAID
2024-07-01 00:00:00,40200000000000,TEST Arjun,43461488014,ProductName,Insurance Company,GC52125402970,01/07/2024 to 30/06/2025,SGD,0.50,none,PAID
2024-07-01 00:00:00,40200000000000,TEST Arjun,49700307560,ProductName,Insurance Company,GC52397397199,01/07/2024 to 30/06/2025,SGD,0.50,none,PAID
2024-07-01 00:00:00,40200000000000,TEST Arjun,41457212125,ProductName,Insurance Company,GC52942140557,01/07/2024 to 30/06/2025,SGD,0.50,none,PAID
2024-07-01 00:00:00,40200000000000,TEST Arjun,68958936149,ProductName,Insurance Company,GC52255716288,01/07/2024 to 30/06/2025,SGD,0.50,none,PAID
2024-07-01 00:00:00,40200000000000,TEST Arjun,13854057460,ProductName,Insurance Company,GC52745526201,01/07/2024 to 30/06/2025,SGD,0.50,none,PAID
2024-07-01 00:00:00,40200000000000,TEST Arjun,27138641714,ProductName,Insurance Company,GC52515611728,01/07/2024 to 30/06/2025,SGD,0.50,none,PAID
2024-07-01 00:00:00,40200000000000,TEST Arjun,10863722070,ProductName,Insurance Company,GC52130961783,01/07/2024 to 30/06/2025,SGD,0.50,none,PAID
2024-07-01 00:00:00,40200000000000,TEST Arjun,91583481083,ProductName,Insurance Company,GC52162382081,01/07/2024 to 30/06/2025,SGD,0.50,none,PAID
2024-07-01 00:00:00,40200000000000,TEST Arjun,77325016747,ProductName,Insurance Company,GC52915644790,01/07/2024 to 30/06/2025,SGD,0.50,none,PAID
2024-07-01 00:00:00,40200000000000,TEST Arjun,43822726167,ProductName,Insurance Company,GC52981050546,01/07/2024 to 30/06/2025,SGD,0.50,none,PAID
2024-07-01 00:00:00,40200000000000,TEST Arjun,23902396104,ProductName,Insurance Company,GC52616647873,01/07/2024 to 30/06/2025,SGD,0.50,none,PAID
2024-07-01 00:00:00,40200000000000,TEST Arjun,92832549509,ProductName,Insurance Company,GC52151780853,01/07/2024 to 30/06/2025,SGD,0.50,none,PAID
2024-07-01 00:00:00,40200000000000,TEST Arjun,61330093905,ProductName,Insurance Company,GC52009829402,01/07/2024 to 30/06/2025,SGD,0.50,none,PAID
2024-07-01 00:00:00,40200000000000,TEST Arjun,98876090288,ProductName,Insurance Company,GC52155976995,01/07/2024 to 30/06/2025,SGD,0.50,none,PAID
2024-07-01 00:00:00,40200000000000,TEST Arjun,60126223034,ProductName,Insurance Company,GC52463165471,01/07/2024 to 30/06/2025,SGD,0.50,none,PAID
2024-07-01 00:00:00,40200000000000,TEST Arjun,18134295373,ProductName,Insurance Company,GC52703319627,01/07/2024 to 30/06/2025,SGD,0.50,none,PAID
2024-07-01 00:00:00,40200000000000,TEST Arjun,92786373134,ProductName,Insurance Company,GC52387563976,01/07/2024 to 30/06/2025,SGD,0.50,none,PAID
2024-07-01 00:00:00,40200000000000,TEST Arjun,40786832253,ProductName,Insurance Company,GC52931743085,01/07/2024 to 30/06/2025,SGD,0.50,none,PAID
2024-07-01 00:00:00,40200000000000,TEST Arjun,72642006623,ProductName,Insurance Company,GC52038531787,01/07/2024 to 30/06/2025,SGD,0.50,none,PAID
2024-07-01 00:00:00,40200000000000,TEST Arjun,29408286067,ProductName,Insurance Company,GC52975534723,01/07/2024 to 30/06/2025,SGD,0.50,none,PAID
2024-07-01 00:00:00,40200000000000,TEST Arjun,88038927623,ProductName,Insurance Company,GC52711711817,01/07/2024 to 30/06/2025,SGD,0.50,none,PAID
2024-07-01 00:00:00,40200000000000,TEST Arjun,44935868789,ProductName,Insurance Company,GC52878896216,01/07/2024 to 30/06/2025,SGD,0.50,none,PAID
2024-07-01 00:00:00,40200000000000,TEST Arjun,60518482512,ProductName,Insurance Company,GC52063892907,01/07/2024 to 30/06/2025,SGD,0.50,none,PAID
2024-07-01 00:00:00,40200000000000,TEST Arjun,99707688388,ProductName,Insurance Company,GC52698068540,01/07/2024 to 30/06/2025,SGD,0.50,none,PAID
2024-07-01 00:00:00,40200000000000,TEST Arjun,16171894679,ProductName,Insurance Company,GC52260315068,01/07/2024 to 30/06/2025,SGD,0.50,none,PAID
2024-07-01 00:00:00,40200000000000,TEST Arjun,92242287266,ProductName,Insurance Company,GC52026375368,01/07/2024 to 30/06/2025,SGD,0.50,none,PAID
2024-07-01 00:00:00,40200000000000,TEST Arjun,40096188454,ProductName,Insurance Company,GC52956053483,01/07/2024 to 30/06/2025,SGD,0.50,none,PAID
2024-07-01 00:00:00,40200000000000,TEST Arjun,68340072878,ProductName,Insurance Company,GC52041655419,01/07/2024 to 30/06/2025,SGD,0.50,none,PAID
2024-07-01 00:00:00,40200000000000,TEST Arjun,58974140792,ProductName,Insurance Company,GC52458849833,01/07/2024 to 30/06/2025,SGD,0.50,none,PAID
2024-07-01 00:00:00,40200000000000,TEST Arjun,47757266903,ProductName,Insurance Company,GC52176421189,01/07/2024 to 30/06/2025,SGD,0.50,none,PAID
2024-07-01 00:00:00,40200000000000,TEST Arjun,52538578102,ProductName,Insurance Company,GC52273083345,01/07/2024 to 30/06/2025,SGD,0.50,none,PAID
2024-07-01 00:00:00,40200000000000,TEST Arjun,96683353540,ProductName,Insurance Company,GC52488687950,01/07/2024 to 30/06/2025,SGD,0.50,none,PAID
2024-07-01 00:00:00,40200000000000,TEST Arjun,93422585007,ProductName,Insurance Company,GC52614660605,01/07/2024 to 30/06/2025,SGD,0.50,none,PAID
2024-07-01 00:00:00,40200000000000,TEST Arjun,51440019803,ProductName,Insurance Company,GC52965903594,01/07/2024 to 30/06/2025,SGD,0.50,none,PAID
2024-07-01 00:00:00,40200000000000,TEST Arjun,71229485890,ProductName,Insurance Company,GC52782147274,01/07/2024 to 30/06/2025,SGD,0.50,none,PAID
2024-07-01 00:00:00,40200000000000,TEST Arjun,74478151119,ProductName,Insurance Company,GC52188523629,01/07/2024 to 30/06/2025,SGD,0.50,none,PAID
2024-07-01 00:00:00,40200000000000,TEST Arjun,83240195589,ProductName,Insurance Company,GC52462648795,01/07/2024 to 30/06/2025,SGD,0.50,none,PAID
