Transaction Date,Payment Ref,Payer Name,Open ID,Product Name,Insurance Company,Policy Number,Coverage Period,Currency,Charge Amount,Promotion Type,Status
2024-06-28 00:00:00,40200000000000,TEST Arjun,67292339900,ProductName,Insurance Company,GC52933260816,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
2024-06-28 00:00:00,40200000000000,TEST Arjun,51541488956,ProductName,Insurance Company,GC52017759909,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
2024-06-28 00:00:00,40200000000000,TEST Arjun,66252164752,ProductName,Insurance Company,GC52031698943,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
2024-06-28 00:00:00,40200000000000,TEST Arjun,35860352729,ProductName,Insurance Company,GC52531867260,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
2024-06-28 00:00:00,40200000000000,TEST Arjun,52152249612,ProductName,Insurance Company,GC52740645146,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
2024-06-28 00:00:00,40200000000000,TEST Arjun,96253158922,ProductName,Insurance Company,GC52811870963,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
2024-06-28 00:00:00,40200000000000,TEST Arjun,74449562494,ProductName,Insurance Company,GC52193052415,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
2024-06-28 00:00:00,40200000000000,TEST Arjun,11699385337,ProductName,Insurance Company,GC52098551929,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
2024-06-28 00:00:00,40200000000000,TEST Arjun,76675257837,ProductName,Insurance Company,GC52675981300,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
2024-06-28 00:00:00,40200000000000,TEST Arjun,28481556124,ProductName,Insurance Company,GC52872858624,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
2024-06-28 00:00:00,40200000000000,TEST Arjun,92037182101,ProductName,Insurance Company,GC52496830720,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
2024-06-28 00:00:00,40200000000000,TEST Arjun,18011693239,ProductName,Insurance Company,GC52399921076,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
2024-06-28 00:00:00,40200000000000,TEST Arjun,32864190276,ProductName,Insurance Company,GC52189488869,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
2024-06-28 00:00:00,40200000000000,TEST Arjun,90796478300,ProductName,Insurance Company,GC52025946872,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
2024-06-28 00:00:00,40200000000000,TEST Arjun,44669902851,ProductName,Insurance Company,GC52671130311,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
2024-06-28 00:00:00,40200000000000,TEST Arjun,34557937084,ProductName,Insurance Company,GC52922184644,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
2024-06-28 00:00:00,40200000000000,TEST Arjun,41875510293,ProductName,Insurance Company,GC52203611268,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
2024-06-28 00:00:00,40200000000000,TEST Arjun,36289921539,ProductName,Insurance Company,GC52754983828,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
2024-06-28 00:00:00,40200000000000,TEST Arjun,18710668491,ProductName,Insurance Company,GC52487163093,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
2024-06-28 00:00:00,40200000000000,TEST Arjun,51736318445,ProductName,Insurance Company,GC52269931116,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
2024-06-28 00:00:00,40200000000000,TEST Arjun,60269142642,ProductName,Insurance Company,GC52527190750,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
2024-06-28 00:00:00,40200000000000,TEST Arjun,86845954471,ProductName,Insurance Company,GC52129503378,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
2024-06-28 00:00:00,40200000000000,TEST Arjun,49624326595,ProductName,Insurance Company,GC52038136257,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
2024-06-28 00:00:00,40200000000000,TEST Arjun,33462380987,ProductName,Insurance Company,GC52469919453,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
2024-06-28 00:00:00,40200000000000,TEST Arjun,33911191667,ProductName,Insurance Company,GC52525531441,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
2024-06-28 00:00:00,40200000000000,TEST Arjun,49843946472,ProductName,Insurance Company,GC52325277720,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
2024-06-28 00:00:00,40200000000000,TEST Arjun,82487647586,ProductName,Insurance Company,GC52024225600,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
2024-06-28 00:00:00,40200000000000,TEST Arjun,19174474725,ProductName,Insurance Company,GC52881969315,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
2024-06-28 00:00:00,40200000000000,TEST Arjun,59197958371,ProductName,Insurance Company,GC52919573579,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
2024-06-28 00:00:00,40200000000000,TEST Arjun,64580728957,ProductName,Insurance Company,GC52828199786,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
2024-06-28 00:00:00,40200000000000,TEST Arjun,45253275388,ProductName,Insurance Company,GC52807407714,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
2024-06-28 00:00:00,40200000000000,TEST Arjun,86833874129,ProductName,Insurance Company,GC52355209083,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
2024-06-28 00:00:00,40200000000000,TEST Arjun,59963825519,ProductName,Insurance Company,GC52705503894,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
2024-06-28 00:00:00,40200000000000,TEST Arjun,53486652086,ProductName,Insurance Company,GC52010260345,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
2024-06-28 00:00:00,40200000000000,TEST Arjun,73398430678,ProductName,Insurance Company,GC52645841982,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
2024-06-28 00:00:00,40200000000000,TEST Arjun,59215288470,ProductName,Insurance Company,GC52974654498,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
2024-06-28 00:00:00,40200000000000,TEST Arjun,33039746169,ProductName,Insurance Company,GC52405109016,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
2024-06-28 00:00:00,40200000000000,TEST Arjun,93028655756,ProductName,Insurance Company,GC52371359675,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
2024-06-28 00:00:00,40200000000000,TEST Arjun,82901837731,ProductName,Insurance Company,GC52759913729,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
2024-06-28 00:00:00,40200000000000,TEST Arjun,24668708388,ProductName,Insurance Company,GC52468802691,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
2024-06-28 00:00:00,40200000000000,TEST Arjun,56460838711,ProductName,Insurance Company,GC52306555595,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
2024-06-28 00:00:00,40200000000000,TEST Arjun,13621011064,ProductName,Insurance Company,GC52407853129,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
2024-06-28 00:00:00,40200000000000,TEST Arjun,93783495946,ProductName,Insurance Company,GC52631996734,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
2024-06-28 00:00:00,40200000000000,TEST Arjun,45029120500,ProductName,Insurance Company,GC52535569059,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
2024-06-28 00:00:00,40200000000000,TEST Arjun,14581754543,ProductName,Insurance Company,GC52162115899,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
2024-06-28 00:00:00,40200000000000,TEST Arjun,92043932638,ProductName,Insurance Company,GC52119312895,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
2024-06-28 00:00:00,40200000000000,TEST Arjun,31593288729,ProductName,Insurance Company,GC52949444793,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
2024-06-28 00:00:00,40200000000000,TEST Arjun,22099079254,ProductName,Insurance Company,GC52087183671,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
2024-06-28 00:00:00,40200000000000,TEST Arjun,96297806072,ProductName,Insurance Company,GC52778100606,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
2024-06-28 00:00:00,40200000000000,TEST Arjun,66620730858,ProductName,Insurance Company,GC52211514297,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
2024-06-28 00:00:00,40200000000000,TEST Arjun,74534324079,ProductName,Insurance Company,GC52166788691,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
2024-06-28 00:00:00,40200000000000,TEST Arjun,78993108269,ProductName,Insurance Company,GC52188096754,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
2024-06-28 00:00:00,40200000000000,TEST Arjun,79502630765,ProductName,Insurance Company,GC52567619015,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
2024-06-28 00:00:00,40200000000000,TEST Arjun,36787342626,ProductName,Insurance Company,GC52228915743,28/06/2024 to 27/06/2025,SGD,0.50,none,PAID
